World Port Index Number,Latitude,Longitude,Main Port Name
9940.0,32.383333,-64.683333,St George
60725.0,42.75,133.083333,Vostochnyy
60500.0,41.766667,129.816667,Ch'ongjin
56100.0,19.083333,-155.55,Honuapo
56070.0,20.1,-155.466667,Honokaa
47800.0,-7.35,72.466667,Diego Garcia
46430.0,0.383333,9.45,Libreville
48335.0,26.5,50.2,Dammam
31670.0,53.7,-0.833333,Goole
31660.0,53.75,-0.283333,Kingston Upon Hull
31650.0,53.633333,-0.2,Immingham
28690.0,54.7,20.483333,Kaliningrad
16650.0,39.45,-123.816667,Fort Bragg
20150.0,51.4,179.3,Constantine Harbor
20140.0,51.866667,-176.633333,Adak Naval Air Station
20080.0,55.05,-162.316667,King Cove
20050.0,55.233333,-160.533333,Baralof Bay
11340.0,17.75,-64.7,Christiansted
11230.0,17.966667,-66.066667,Arroyo
16060.0,33.616667,-117.9,Newport Beach
31668.0,53.7,-0.366667,New Holland
44860.0,36.8,34.633333,Mersin
46208.0,4.683333,7.15,Onne
56130.0,19.483333,-155.933333,Napoopoo
56170.0,20.183333,-155.9,Mahukona
16110.0,33.916667,-118.433333,El Segundo
11240.0,17.95,-66.183333,Bahia De Jobos
11320.0,18.333333,-64.8,Cruz Bay
20010.0,56.3,-158.4,Chignik
20020.0,55.8,-159.466667,Ivanof Bay
20085.0,55.2,-162.7,Cold Bay
20097.0,54.133333,-165.8,Akutan Harbor
20100.0,53.7,-166.75,Cannery Bay
20110.0,53.766667,-166.983333,Makushin
20160.0,51.966667,177.55,Kiska
60233.0,39.816667,124.15,Dandong
48343.0,26.933333,50.033333,Ju Aymah Oil Terminal
47830.0,11.283333,49.183333,Boosaaso
48310.0,26.233333,50.583333,Al Manamah
17190.0,47.416667,-123.133333,Hoodsport
28680.0,54.633333,19.9,Baltiysk
56140.0,19.633333,-156.0,Kailua
56190.0,20.75,-155.983333,Hana
58350.0,14.083333,120.616667,Nasugbu
60280.0,38.716667,125.4,Nampo
60323.0,37.016667,126.4,Daesan Hang
60430.0,37.566667,129.116667,Mukho
60470.0,40.2,128.65,Ch'aho
20070.0,55.083333,-162.033333,Belkofski
20170.0,52.733333,174.066667,Alcan Harbor
20180.0,52.833333,173.233333,Massacre Bay
45163.0,31.266667,30.15,El Maadiya
56310.0,22.0,-159.333333,Ahukini Landing
48342.0,26.866667,50.05,Ju Aymah Lpg Terminal
48374.0,29.383333,47.8,Doha Harbor
11330.0,17.716667,-64.883333,Frederiksted
11901.0,9.5,-75.733333,Covenas Offshore Term.
44825.0,36.533333,32.0,Alanya
48175.0,13.316667,43.25,Al Mukha
8270.0,38.3,-77.45,Fredericksburg
30970.0,53.1,7.383333,Papenburg
60310.0,38.0,125.7,Haeju Hang
60450.0,39.833333,127.616667,Hungnam
60480.0,40.666667,129.2,Kimch'aek
60510.0,42.233333,130.3,Najin
16515.0,38.016667,-121.8,Antioch
48269.0,25.716667,55.783333,Al Jazeera Port
35990.0,49.483333,-2.516667,Saint Sampson
36260.0,48.783333,-3.05,Paimpol
42400.0,38.466667,23.583333,Porthmos Evripou
44380.0,41.066667,40.516667,Rize
20370.0,63.883333,-160.783333,Unalakleet
31140.0,51.9,4.483333,Rotterdam
20425.0,66.25,-166.083333,Shishmaref
35370.0,50.366667,-4.15,Plymouth
30630.0,56.083333,8.25,Ringkobing
5440.0,46.783333,-91.383333,Port Wing
31760.0,54.916667,-1.366667,Sunderland
41590.0,42.516667,18.7,Risan
20060.0,55.183333,-160.5,Unga
39360.0,43.817,7.786,San Remo
41220.0,44.116667,15.216667,Zadar
45865.0,8.583333,-13.05,Pepel
38720.0,42.516667,3.116667,Port-Vendres
35600.0,50.8,-1.1,Portsmouth Harbour
38580.0,41.833333,3.116667,Palamos
20492.0,70.183333,-124.75,Police Point
33020.0,58.183333,-6.366667,Stornoway Harbor
32360.0,57.833333,-3.833333,Portmahomack Harbor
37400.0,43.35,-3.05,Puerto De Bilbao
42470.0,39.366667,22.95,Volos
34980.0,51.583333,-3.816667,Port Talbot
46178.0,4.016667,7.466667,Yoho Terminal
44490.0,41.466667,31.816667,Zonguldak
36300.0,48.783333,-3.233333,Treguier
32590.0,60.133333,-1.283333,Scalloway
20420.0,63.683333,-170.4,Savoonga
23195.0,60.416667,5.016667,Tranneset
6840.0,44.05,-68.833333,Vinalhaven
20210.0,56.883333,-158.7,Port Heiden
39720.0,42.816667,10.333333,Portoferraio
20175.0,52.716667,174.066667,Skoot Cove
32430.0,59.133333,-2.6,Whitehall
6220.0,45.066667,-61.916667,Sonora
45762.0,35.283333,-2.933333,Port Nador
35630.0,50.816667,-0.25,Shoreham Harbour
46820.0,-33.95194444,25.6425,Port Elizabeth
46460.0,-4.45,11.1,Yombo Terminal
40940.0,45.083333,13.633333,Rovinj
32470.0,58.833333,-2.95,St Margarets Hope
20494.0,69.816667,-122.75,Pearce Point
41690.0,40.466667,19.5,Vlores
41320.0,43.5,16.433333,Split
45835.0,12.283333,-16.233333,Rio Cacheu
35410.0,50.466667,-3.533333,Torquay Harbour
43750.0,45.2,33.383333,Yevpatoriya
38920.0,43.266667,6.633333,Saint-Tropez
27535.0,65.7,24.616667,Veitsiluoto
20470.0,70.65,-160.0,Wainwright
24635.0,57.1,16.566667,Stora Jatterson
5770.0,46.4,-63.783333,Summerside
29580.0,54.883333,12.05,Stubbekobing
44420.0,41.0,37.883333,Ordu
47460.0,-23.366667,43.666667,Toliara
37150.0,45.2,-0.75,Pauillac
29710.0,54.65,11.35,Rodby Havn
42530.0,40.633333,22.933333,Thessaloniki
44460.0,42.05,35.166667,Sinop
28820.0,53.916667,14.266667,Swinoujscie
11190.0,18.166667,-65.75,Playa De Humacao
43210.0,36.45,28.233333,Rodhos
45380.0,34.283333,10.1,Skhira
47050.0,-6.166667,39.183333,Zanzibar
38630.0,39.566667,2.633333,Palma De Mallorca
41730.0,38.95,20.75,Preveza
24940.0,57.833333,18.8,Storugns
28912.0,54.45,11.05,Orth
46750.0,-33.033333,17.966667,Saldanha Bay
40615.0,42.116667,14.716667,Vasto
31430.0,51.466667,0.333333,Tilbury
20491.0,69.45,-133.0,Tuktoyaktuk
31376.0,51.433333,0.7,Thamesport
45753.0,35.9,-5.516667,Tangier-Mediterranean
25370.0,59.283333,18.916667,Sandhamn
45797.0,32.3,-9.25,Safi
32460.0,58.8,-3.2,South Ness
43790.0,44.483333,34.166667,Yalta
25280.0,58.666667,17.116667,Oxelosund
47470.0,-25.033333,47.0,Tolanaro
36290.0,48.7,-3.15,Pontrieux
5870.0,45.616667,-61.366667,Port Hawkesbury
46045.0,4.95,-1.7,Sekondi
39070.0,41.583333,9.283333,Porto Vecchio
33030.0,57.9,-6.816667,Tarbert
16200.0,35.166667,-120.75,Port San Luis
4500.0,45.45,-83.816667,Rogers City
36000.0,49.45,-2.533333,Saint Peter Port
37690.0,43.7,-7.433333,San Ciprian
34196.0,51.933333,-10.3,Valentia
35450.0,50.583333,-2.433333,Portland Harbour
38540.0,41.1,1.233333,Tarragona
25320.0,59.183333,17.65,Sodertalje
38670.0,39.833333,3.133333,Puerto De Alcudia
36130.0,48.65,-2.016667,Saint-Malo
16290.0,37.5,-122.483333,Princetown
44603.0,40.8,29.7,Yarimca
37900.0,42.233333,-8.716667,Vigo
43390.0,40.983333,27.516667,Tekirdag
41620.0,42.433333,18.7,Tivat
32500.0,58.95,-2.983333,Scapa Bay
42850.0,37.75,26.966667,Samos
5470.0,47.016667,-91.65,Two Harbors
29545.0,55.2,11.25,Stigsnaesvaerket
5800.0,45.666667,-62.716667,Pictou
35690.0,50.933333,0.766667,Rye Harbour
33060.0,57.15,-5.8,Ornsay
32180.0,56.4,-3.45,Perth
38543.0,41.233333,1.733333,Villanueva Y Geltru
16710.0,42.733333,-124.5,Port Orford
40960.0,44.883333,13.8,Pula
20190.0,57.133333,-170.266667,Village Cove
34150.0,52.583333,-9.366667,Tarbert
28750.0,53.566667,14.566667,Police
44450.0,41.3,36.35,Samsun
26420.0,62.983333,17.716667,Vaja
28828.0,54.05,13.783333,Wolgast
35415.0,50.55,-3.5,Teignmouth Harbour
20390.0,64.55,-164.4,Solomon
32380.0,58.433333,-3.083333,Wick
35170.0,50.55,-4.933333,Padstow
27820.0,60.45,22.233333,Turku
43655.0,46.6,31.016667,Yuzhnyy
24810.0,57.116667,18.5,Ronehamn
44230.0,44.1,39.066667,Tuapse
31220.0,51.35,3.816667,Terneuzen
38180.0,28.5,-13.85,Puerto Del Rosario
20090.0,54.483333,-162.816667,Sanak
20493.0,69.35,-124.083333,Paulatuk
35790.0,50.183333,1.616667,Saint-Valery-Sur-Somme
41660.0,41.816667,19.6,Shengjin
38570.0,41.783333,3.033333,San Feliu De Guixols
29660.0,54.8,11.633333,Sakskobing
39440.0,44.316667,8.5,Savona
6500.0,45.0,-64.15,Windsor
38750.0,43.4,3.7,Sete
24950.0,57.633333,18.283333,Visby
8810.0,30.266667,-89.783333,Slidell
28823.0,53.416667,14.55,Szczecin
29560.0,55.0,11.9,Vordingborg
47030.0,-5.083333,39.116667,Tanga
31750.0,54.833333,-1.316667,Seaham
7360.0,41.516667,-70.666667,Woods Hole
35460.0,50.616667,-2.45,Weymouth Harbour
27990.0,60.283333,22.066667,Pargas
32630.0,60.466667,-1.3,Sullom Voe
36040.0,49.183333,-2.116667,Saint Helier Harbour
31370.0,51.45,0.75,Sheerness
35560.0,50.7,-1.5,Yarmouth Harbour
46435.0,0.283333,9.5,Port Owendo
43710.0,46.1,32.916667,Skadovs'k
43150.0,35.216667,26.133333,Sitia
35480.0,50.683333,-1.95,Poole Harbour
46306.0,3.783333,8.716667,Punta Europa Terminal
20520.0,74.683333,-95.9,Resolute Bay
45818.0,16.016667,-16.516667,St Louis
24840.0,57.7,18.816667,Slite
38480.0,39.45,-0.316667,Valencia
20483.0,70.333333,-148.416667,Prudhoe Bay
37830.0,42.6,-8.766667,Villagarcia De Arosa
20495.0,69.6,-120.75,Tysoe Point
20135.0,52.233333,-174.166667,Palisades Point
38590.0,42.266667,3.183333,Rosas
38490.0,39.65,-0.216667,Sagunto
30730.0,54.3,9.683333,Rendsburg
11934.0,11.15,-74.216667,Puerto Prodeco
40505.0,40.783333,14.366667,Torre Del Greco
28770.0,54.583333,16.85,Ustka
37040.0,45.933333,-0.95,Rochefort
16030.0,33.0,-118.55,Wilson Cove
44803.0,36.716667,36.183333,Yakacik
5960.0,45.966667,-61.133333,Whycocomagh
37050.0,45.933333,-0.9,Tonnay Charente
31720.0,54.65,-1.133333,Teesport
33620.0,54.316667,-4.366667,Ramsey
42210.0,37.966667,23.566667,Perama
28610.0,56.95,24.1,Riga
38395.0,37.0,-1.883333,Puerto De Carboneras
31765.0,55.0,-1.4,Tynemouth
35580.0,50.9,-1.4,Southampton
31070.0,52.1,4.266667,Scheveningen
33570.0,54.9,-5.033333,Stranraer
6190.0,45.216667,-61.716667,Stormont
46940.0,-12.966667,40.5,Pemba
20040.0,55.333333,-160.533333,Sand Point
44850.0,36.316667,33.883333,Tasucu
46380.0,0.35,6.733333,Sao Tome
37670.0,43.533333,-7.033333,Ribadeo
30460.0,56.7,8.216667,Thyboron
31830.0,55.333333,-1.583333,Warkworth Harbour
35110.0,51.183333,-3.333333,Watchet Harbor
29600.0,54.983333,12.283333,Stege
44390.0,41.016667,39.766667,Trabzon
33370.0,55.833333,-5.05,Rothesay Harbor
20200.0,55.983333,-160.566667,Port Moller
41090.0,44.983333,14.9,Senj
45435.0,36.6,11.683333,Tazerka Oil Terminal
28510.0,59.3,23.366667,Osmussaar
43760.0,44.616667,33.533333,Sevastopol
20496.0,71.966667,-125.25,Sachs Harbor
36370.0,48.733333,-3.983333,Port De Roscoff-Bloscon
33950.0,54.266667,-8.466667,Sligo
5880.0,45.65,-61.4,Port Hastings
5490.0,47.916667,-89.15,Washington Harbor
61230.0,43.2,141.016667,Otaru Ko
60435.0,38.2,128.6,Sokch'o Hang
19660.0,61.083333,-146.4,Valdez Marine Terminal
61967.0,33.666667,135.983333,Shingu
51030.0,-6.85,109.7,Pekalongan
50030.0,1.066667,104.216667,Tanjunguban
55600.0,-19.8,-174.35,Pangai
62535.0,42.866667,131.383333,Slavyanka
3320.0,42.266667,-81.9,Rondeau
57860.0,23.366667,116.683333,Shan T Ou
61515.0,34.066667,136.216667,Owase Ko
62078.0,34.033333,131.75,Tonda
16510.0,38.033333,-121.883333,Pittsburg
16970.0,45.583333,-122.35,Washougal
61380.0,35.666667,139.75,Tokyo Ko
59680.0,8.133333,123.85,Port Ozamis
62255.0,32.5,130.533333,Yatsushiro Ko
61390.0,35.45,139.583333,Yokohama Ko
58460.0,16.616667,120.316667,San Fernando Harbor
8050.0,39.733333,-75.55,Wilmington
48273.0,25.583333,55.583333,Umm Al Qaywayn
8245.0,38.133333,-76.533333,Piney Point
62115.0,33.916667,130.816667,Tobata
10773.0,17.816667,-77.15,Rocky Point
59976.0,31.65,121.2,Taicang
49850.0,5.416667,100.35,Pulau Pinang
49930.0,3.0,101.4,Port Klang
58590.0,12.583333,122.266667,Port Romblon
57955.0,24.3,120.5,Tai-Chung Kang
59970.0,31.216667,121.5,Shanghai
52480.0,4.233333,126.783333,Teluk Beo
61900.0,38.933333,139.816667,Sakata Ko
50015.0,1.2,103.8,Pulau Sebarok
48240.0,22.683333,59.4,Qalhat Lng Terminal
61420.0,34.666667,138.95,Shimoda Ko
28500.0,59.45696,24.65636,Vene-Balti
51870.0,-3.3,116.15,Stagen
28540.0,58.575016,23.510001,Virtsu
59340.0,9.783333,125.5,Surigao City
58690.0,11.25,125.0,Tacloban
56520.0,15.2,145.683333,Saipan
61165.0,42.633333,141.633333,Tomakomai Ko
62165.0,33.25,131.866667,Saganoseki Ko
57950.0,23.583333,119.533333,Peng-Hu Kang
61690.0,33.933333,131.233333,Ube Ko
55300.0,-41.283333,174.016667,Picton
60190.0,38.966667,117.833333,Tianjin Xin Gang
62020.0,33.45,132.416667,Yawatahama
52660.0,-2.783333,129.5,Wahai
54350.0,-34.716667,135.85,Port Lincoln
48155.0,15.133333,42.6,Ras Isa Marine Terminal
7405.0,41.633333,-71.216667,Tiverton
50510.0,1.733333,98.766667,Sibolga
51587.0,1.35,103.55,Tanjung Pelepas
51070.0,-6.7,111.35,Rembang
62077.0,34.216667,133.683333,Takuma
51100.0,-6.733333,112.15,Tuban
7980.0,40.483333,-74.266667,South Amboy
11470.0,16.416667,-61.533333,Port Louis
58695.0,11.1,125.016667,Tanauan
51580.0,2.283333,111.816667,Sibu
8115.0,39.85,-75.25,Paulsboro
61415.0,35.133333,138.7,Tagonoura Ko
48690.0,20.9,70.366667,Veraval
50600.0,5.566667,95.283333,Uleelheue
55800.0,-16.733333,-151.45,Uturoa
10960.0,19.7,-71.75,Pepillo Salcedo
60440.0,39.166667,127.45,Wonsan
59150.0,11.6,122.716667,Port Capiz
53206.0,-8.883333,148.483333,Oro Bay
61802.0,35.516667,135.5,Uchiura
55560.0,-16.766667,179.333333,Savusavu Bay
60200.0,39.933333,119.616667,Qinhuangdao
10800.0,18.2,-78.133333,Savannah La Mar
61566.0,34.766667,134.65,Shikama
53190.0,-9.216667,152.766667,Suloga Harbor
7560.0,40.95,-73.083333,Port Jefferson
60220.0,40.683333,122.233333,Yingkou
28515.0,58.90606,23.423923,Rohukula
55150.0,-41.283333,174.783333,Wellington
48267.0,24.866667,53.05,Zirkuh Oil Field
49995.0,1.4,103.95,Serangoon Harbor
49910.0,4.016667,101.016667,Teluk Anson
62120.0,33.9,130.816667,Wakamatsu Ko
48320.0,26.166667,50.666667,Sitrah
55540.0,-18.133333,178.416667,Suva Harbor
54255.0,-35.033333,137.766667,Port Giles
60110.0,30.816667,108.433333,Wanxian
60520.0,42.333333,130.4,Senbong
51180.0,-7.716667,113.216667,Probolinggo
61890.0,38.083333,138.566667,Ryotu Ko
48279.0,24.45,54.483333,Umm An Nar
61350.0,38.316667,141.033333,Sendai-Shiogama
62380.0,33.166667,129.716667,Sasebo
57995.0,18.516667,122.133333,Port San Vicente
49770.0,7.833333,98.4,Phuket
8230.0,38.866667,-77.033333,Washington D.C.
50516.0,0.983333,103.433333,Tanjung Balai Karimun
62110.0,34.333333,133.85,Sakaide Ko
55450.0,-41.75,171.6,Westport
61500.0,34.483333,136.85,Toba
54575.0,-21.816667,114.183333,Point Murat
60160.0,37.55,121.45,Yantai
61547.0,34.55,135.433333,Sakai-Senboku
8318.0,37.45,-77.416667,Warwick
57458.0,13.166667,100.916667,Si Racha
50610.0,5.883333,95.316667,Sabang
49962.0,2.25,102.133333,Pelabuhan Sungai Udang
54120.0,-38.4,142.483333,Warrnambool
28506.0,59.349752,24.047504,Paldiski Pohjasadam
50971.0,-6.65,112.916667,Poleng Oil Field
61940.0,34.35,134.05,Takamatsu
7600.0,41.033333,-73.55,Stamford
61680.0,34.033333,131.816667,Tokuyama
7740.0,42.733333,-73.7,Troy
61490.0,34.966667,136.633333,Yokkaichi
57820.0,21.733333,108.583333,Qinzhou
51910.0,-2.516667,113.0,Sampit
62224.0,31.466667,131.1,Shibushi Wan
48287.0,24.916667,51.566667,Umm Said
51350.0,-9.633333,120.216667,Waingapu
55370.0,-45.816667,170.633333,Otago Harbor
54220.0,-34.85,138.5,Port Adelaide
61410.0,35.233333,139.716667,Uraga Ko
49830.0,6.316667,99.833333,Pelabuhan Bass
61855.0,36.766667,137.116667,Shimminato
50055.0,1.133333,103.916667,Sekupang
59950.0,29.95,121.7,Zhen Hai
57572.0,10.583333,107.033333,Phu My
11045.0,18.416667,-70.016667,Puerto De Haina
51695.0,6.083333,116.116667,Sapangar Bay
56323.0,23.866667,-166.283333,Tern Island
58315.0,13.5,122.066667,Santa Cruz (Marinduque Isl)
28490.0,59.459102,24.70564,Paljassaare
52510.0,0.783333,127.383333,Ternate
59960.0,30.0,122.1,Zhoushan
3310.0,42.666667,-81.2,Port Stanley
52940.0,-1.9,136.25,Serui
52140.0,-1.366667,120.75,Poso
17650.0,47.216667,-123.1,Shelton
52870.0,-7.983333,131.3,Saumlaki
28525.0,58.536129,22.236096,Saaremaa sadam
48035.0,29.683333,32.366667,Sokhna Port Gas Tanker Terminal
58130.0,13.583333,124.25,Virac
57580.0,10.766667,106.716667,Thanh Ho Chi Minh
50441.0,-3.916667,102.283333,Pulau Baai
61370.0,35.0,139.8,Tateyama Ko
52560.0,0.366667,128.75,Patani
56540.0,14.133333,145.15,Rota
49960.0,2.533333,101.783333,Port Dickson
61580.0,34.483333,133.95,Uno Ko
62113.0,33.95,132.133333,Yanai
57640.0,13.766667,109.233333,Qui Nhon
55050.0,-35.8,174.433333,Whangarei
61550.0,34.65,135.433333,Osaka
61460.0,35.016667,138.5,Shimizu Ko
57657.0,10.816667,106.766667,Thanh Hoa
61700.0,33.933333,130.933333,Shimonoseki
51815.0,-0.1,117.533333,Tanjung Santan
33400.0,56.0638893,-4.819456751,Faslane
39935.0,40.78815816,14.09109726,Miseno
40352.0,35.855,12.863,Scalo Vecchio
40745.0,45.233333,12.3,Porto Di Chioggia
40650.0,43.316,13.734,Civitanova Marche
40155.0,37.987,12.341,Levanzo
1700.0,47.25355454,-54.01421577,Placentia Bay
40720.0,44.495,12.291,Porto Di Corsini
40785.0,45.697,13.298,Grado
39910.0,40.748,13.944,Ischia
40090.0,38.222,15.63,Villa San Giovanni
23170.0,60.33316436,5.235305876,Haakonsvern
40560.0,41.246,16.509,Bisceglie
40570.0,41.28342064,16.42370575,Trani
40700.0,44.081,12.574,Rimini
39840.0,40.895,12.964,Ponza
40060.0,38.723,16.13,Vibo Valentia Marina
40145.0,38.181,12.736,San Vito Lo Capo
39795.0,42.404,11.213,Porto Ercole
40282.0,37.828,15.273,Giardini Naxos
40120.0,37.985,13.723,Termini Imerese
40680.0,43.857,13.017,Fano
39855.0,41.283,13.258,Terracina
40640.0,42.96,13.892,San Benedetto Del Tronto
39500.0,44.305,9.326,Chiavari - Lavagna
39570.0,43.862,10.234,Viareggio
39850.0,41.226,13.097,San Felice Circeo
40360.0,36.838,11.942,Pantelleria
40460.0,39.672,16.529,Corigliano Calabro
40450.0,39.372,17.136,Ciro Marina
40510.0,40.955,17.308,Monopoli
40280.0,37.735,15.209,Riposta
40140.0,38.032,12.885,Castellammare Del Golfo
40520.0,41.062,17.1,Mola Di Bari
40820.0,45.651,13.746,Trieste
39940.0,40.824,14.11,Pozzuoli
40355.0,35.864,12.852,Cala Pozzolana
39900.0,40.742,13.859,Forio
39310.0,40.852,8.396,Porto Torres
40200.0,37.278,13.528,Porto Empedocle
40630.0,42.464,14.236,Pescara
40490.0,40.152,18.493,Otranto
40165.0,37.933,12.324,Favignana
39920.0,40.77,14.031,Procida
39865.0,41.254,13.614,Formia
40670.0,43.724,13.221,Senigallia
40635.0,42.756,13.979,Giulianova
40150.0,38.012,12.506,Trapani
39420.0,44.265,8.453,Rada Di Vado
40160.0,37.966,12.075,Marettimo
39260.0,39.194,8.384,Porto Vesme
40080.0,38.129,15.65,Reggio Di Calabria
1760.0,47.1,-56.36666667,Miquelon
39905.0,40.752,13.912,Casamicciola
40710.0,44.208,12.408,Cesenatico
39790.0,42.44,11.122,Porto Santo Stefano
60400.0,35.45,129.4,Ulsan
7840.0,40.633333,-74.066667,Tompkinsville SI
46295.0,2.71853154,9.860530084,Kribi Deep Sea Port
40350.0,35.494,12.601,Lampedusa
59015.0,10.366667,123.633333,Toledo
61810.0,35.65,136.066667,Tsuruga Ko
7830.0,40.633333,-74.066667,Stapleton SI
48257.0,24.516667,56.633333,Port Of Sohar
62600.0,53.05,158.65,Petropavlovsk
40243.0,37.069,15.297,Santa Panagia
61400.0,35.283333,139.666667,Yokosuka Ko
39780.0,42.362,10.921,Giglio Porto
60125.0,35.08,119.366667,Lanshan
40230.0,36.716667,14.85,Pozzallo
61260.0,43.416667,141.683333,Wakkanai
40190.0,37.502,13.075,Sciacca
39930.0,40.817,14.074,Baia
40780.0,45.759,13.167,Nogaro
48262.0,25.17305556,56.36916667,Al Fujayrah
40730.0,44.677,12.252,Porto Garibaldi
40690.0,43.928,12.903,Pesaro
48266.0,25.016667,53.0,Zirkuh
45140.0,31.266667,32.3,Bur Sa'id
47960.0,28.966667,34.65,Nuwaybi'
47982.0,28.233333,33.616667,At Tur
47987.0,27.85,33.6,Marsa az Zaytiyah
6575.0,45.15,-67.133333,Port Bayside Nb
2015.0,49.233333,-68.133333,Baie Comeau
6550.0,45.266667,-66.05,St John
48615.0,22.46666667,69.66666667,Vadinar Terminal
48613.0,22.433333,69.833333,Sikka
48630.0,23.033333,70.216667,Kandla
48680.0,21.633333,69.6,Porbandar
48635.0,22.95638889,70.44758333,Navlakhi
49030.0,12.916667,74.816667,New Mangalore
49130.0,9.966667,76.233333,Kochi (Cochin)
49320.0,8.8,78.166667,Tuticorin
49010.0,14.28333333,74.45,Honavar
49455.0,14.25,80.13333333,Krishnapatnam
49287.0,7.766666667,81.68333333,Batticaloa Roads
49255.0,6.116666667,81.13333333,Hambantota
48890.0,17.58333333,73.16666667,Port Dabhol
48895.0,17.3,73.21666667,Jaigarh Bay
48720.0,20.86666667,71.38333333,Jafarabad
49540.0,20.81666667,86.96666667,Dhamra
49479.0,17.63333333,83.25,Gangavaram
1730.0,47.18333333,-55.11666667,Marystown
20920.0,70.666667,23.666667,Hammerfest
49470.0,17.0,82.316667,Kakinada Bay
49370.0,10.833333,79.866667,Karaikal Port
49410.0,11.716667,79.766667,Cuddalore
49580.0,22.466667,89.6,Mongla
48770.0,21.15,72.75,Magdalla
49290.0,8.55,81.216667,Trincomalee Harbor
21900.0,68.233333,14.583333,Svolvaer
4210.0,45.95,-83.316667,Cockburn
3260.0,42.85,-79.583333,Port Maitland
1605.0,48.5,-53.083333,Port Union
3770.0,45.266667,-81.666667,Tobermory
3060.0,43.216667,-79.266667,Port Dalhousie
20730.0,71.04134661,27.83533847,Mehamnfjorden
20740.0,70.95,27.333333,Kjollefjorden
21120.0,70.233333,22.35,Oksfjord
21950.0,68.416667,16.0,Lodingen
23480.0,58.966667,5.75,Stavanger
21310.0,69.65,18.966667,Tromso
39155.0,41.137,9.54,Porto Cervo
39280.0,40.568,8.307,Alghero
39170.0,40.993,9.624,Golfo Aranci
39230.0,39.066,8.46,Sant'Antioco
39150.0,41.141,9.511,Liscia Di Vacca
39160.0,41.088,9.542,Cala Volpe
49560.0,22.55,88.333333,Calcutta
49200.0,4.166667,73.5,Male
48845.0,18.95,72.95,Jawaharlal Nehru Port (Nhava Shiva)
48990.0,14.816667,74.116667,Karwar
49590.0,22.316667,91.816667,Chittagong
49555.0,22.016667,88.083333,Haldia Port
49450.0,13.1,80.3,Chennai (Madras)
48730.0,20.916667,71.516667,Pipavav Bandar
49430.0,11.933333,79.833333,Pondicherry
48760.0,21.766667,72.233333,Bhavnagar
49240.0,6.95,79.85,Colombo
49480.0,17.683333,83.3,Vishakhapatnam
49535.0,20.266667,86.683333,Paradip
49454.0,13.26138889,80.3425,Kamarajar Port
49250.0,6.033055556,80.22833333,Galle Harbor
49500.0,19.30194444,84.96666667,Gopalpur
23120.0,62.466667,6.166667,Alesund
1958.0,50.033333,-66.783333,Port Cartier
48970.0,15.4175,73.795,Marmagao
48840.0,18.966667,72.866667,Mumbai (Bombay)
21490.0,69.233333,17.966667,Finnsnes
49110.0,11.166667,75.8,Beypore
48900.0,16.983333,73.283333,Ratnagiri
49000.0,14.7,74.266667,Belekeri
49350.0,10.766667,79.85,Nagappattinam
48674.0,21.7,72.533333,Dahej
48960.0,15.5,73.816667,Panaji
49300.0,9.816667,80.05,Kankesanturai
49454.5,13.30694444,80.35222222,Kattupalli Port
49330.0,9.283333333,79.21666667,Pamban
49550.0,21.48333333,86.95,Baleshwar
49460.0,16.15,81.15,Machilipatnam
49160.0,8.871944444,76.58388889,Quilon (Kollam)
49040.0,11.94555556,75.30944444,Azhikal (Azhikkal)
49170.0,8.483333,76.95,Trivandrum
49180.0,8.166667,77.25,Kolachel
49100.0,11.25,75.766667,Calicut (Kozhikode)
9860.0,9.35,-79.916667,Puerto Cristobal
12025.0,10.366667,-71.466667,La Salina
11800.0,12.066667,-68.866667,Caracasbaai
11700.0,11.183333,-60.733333,Scarborough
11710.0,10.683333,-61.65,Chaguaramas
9865.0,9.366667,-79.883333,Puerto Colon
11880.0,8.083333,-76.733333,Turbo
9420.0,17.9,-94.583333,Minatitlan
9550.0,20.5,-86.966667,San Miguel De Cozumel
11772.0,10.133333,-60.983333,Galeota Point Terminal
9425.0,18.433333,-93.216667,Dos Bocas Terminal
12032.0,10.783333,-71.583333,Punta De Palmas
11980.0,9.783333,-71.066667,San Lorenzo
9875.0,9.4,-79.816667,Bahia De Las Minas
11718.0,10.683333,-61.583333,Anse Tembladora
1714.0,47.76479904,-53.9810655,Arnold's Cove
27825.0,59.78333333,21.36666667,Uto
11730.0,10.316667,-61.466667,Pointe A Pierre
11720.0,10.65,-61.516667,Port Of Spain
12070.0,11.75,-70.233333,Amuay (Bahia De Amuay)
12260.0,10.7,-63.25,Carupano
11900.0,9.416667,-75.683333,Covenas
11840.0,12.516667,-70.033333,Paarden Baai - (Oranjestad)
12230.0,10.9,-64.1,El Guamache
27570.0,63.683333,22.666667,Pietarsaari
12185.0,10.25,-64.633333,Puerto La Cruz
12200.0,10.25,-64.583333,Guanta
27805.0,60.466667,22.016667,Naantali
28230.0,60.466667,26.966667,Kotka
27410.0,65.733333,24.566667,Kemi
12150.0,10.616667,-66.933333,La Guaira
12090.0,11.483333,-69.35,Puerto Cumarebo
28185.0,60.083333,24.383333,Porkkala
12335.0,8.35,-62.716667,Puerto Ordaz
28505.0,59.333343,24.081111,Paldiski Lounasadam
12034.0,10.516667,-71.633333,Bajo Grande
11780.0,12.15,-68.283333,Kralendijk
